_id,term,high_school_name,high_school_ceeb,city,county,zip_code,total_attending_suny_institutions,attending_suny_doctoral_institutions,attending_suny_comprehensive_colleges,attending_suny_technology_colleges,attending_suny_community_colleges
608833444e591253b59364c4,2017,Granville Ctrl Jr - Sr High Sc,332165,Granville,Washington,12832,35,1,1,1,28
608833444e591253b59364c5,2017,Bradford Central School,330475,Bradford,Schuyler,14815,1,1,0,0,1
608833444e591253b59364c6,2017,Mexico Academy & Central Schoo,333100,Mexico,Oswego,13114,116,10,16,10,80
608833444e591253b59364c7,2017,Bushwick Community High School,330598,Brooklyn,Kings,11221,1,0,0,0,1
608833444e591253b59364c8,2017,Franklin Academy High School,332980,Malone,Franklin,12953,85,4,27,6,48
608833444e591253b59364c9,2017,The Gow School,335290,South Wales,Erie,14139,1,0,0,1,0
608833444e591253b59364ca,2017,Bronx Early College Academy,331063,Bronx,Bronx,10456,9,1,6,0,1
608833444e591253b59364cb,2017,Newcomb Central School,333330,Newcomb,Essex,12852,5,1,1,0,1
608833444e591253b59364cc,2017,Corinth High School,331485,Corinth,Saratoga,12822,45,1,1,1,40
608833444e591253b59364cd,2017,The Opportunity Charter School,336049,New  York,New York,10026,16,0,4,1,9
608833444e591253b59364ce,2017,Staten Island Academy,335400,Staten Island,Richmond,10304,1,1,0,0,0
608833444e591253b59364cf,2017,Harriet Eisman Community Sch,332884,Long Beach,Nassau,11561,7,0,0,0,7
608833444e591253b59364d0,2017,Herkimer Junior Senior High Sc,332345,Herkimer,Herkimer,13350,62,1,1,1,57
608833444e591253b59364d1,2017,Bronx Prep Charter School,330661,Bronx,Bronx,10457,25,7,11,5,1
608833444e591253b59364d2,2017,Marie Curie Sch Med Nurs Hlth,330701,Bronx,Bronx,10463,14,1,6,1,5
608833444e591253b59364d3,2017,La Salle Academy,333730,New York,New York,10003,13,1,5,0,5
608833444e591253b59364d4,2017,Institute Of Tech @ Syracuse,334954,Syracuse,Onondaga,13202,54,1,13,1,36
608833444e591253b59364d5,2017,Mount Vernon High School,333260,Mount Vernon,Westchester,10552,122,8,9,7,98
608833444e591253b59364d6,2017,Saint Francis High School,330230,Hamburg,Erie,14075,36,9,14,1,12
608833444e591253b59364d7,2017,Lafayette High School,330750,Brooklyn,Kings,11214,1,0,1,0,0
608833444e591253b59364d8,2017,Saint Anthony'S High School,335215,South Huntington,Suffolk,11747,104,36,11,13,44
608833444e591253b59364d9,2017,Valley Stream Christian Academ,335711,Valley Stream,Nassau,11580,7,0,0,1,6
608833444e591253b59364da,2017,Plainedge High School,333062,North Massapequa,Nassau,11758,112,14,28,27,43
608833444e591253b59364db,2017,P S 752,333637,Jamaica,Queens,11436,1,0,0,1,0
608833444e591253b59364dc,2017,Scholars Academy,334873,Rockaway Park,Queens,11694,29,20,5,1,1
608833444e591253b59364dd,2017,Pierson High School,334985,Sag Harbor,Suffolk,11963,21,0,6,1,13
608833444e591253b59364de,2017,Buffalo Traditional School,330992,Buffalo,Erie,14211,5,0,0,0,5
608833444e591253b59364df,2017,Bedford Academy High School,330643,Brooklyn,Kings,11216,16,1,8,4,1
608833444e591253b59364e0,2017,Queens Academy High School - J,332547,Flushing,Queens,11354,1,0,0,0,1
608833444e591253b59364e1,2017,Mount Academy,331858,Esopus,Ulster,12429,14,1,0,6,6
608833444e591253b59364e2,2017,John Jay Senior High School,332458,Hopewell Junctio,Dutchess,12533,244,44,37,10,153
608833444e591253b59364e3,2017,Monroe High School,334812,Rochester,Monroe,14615,45,0,1,1,41
608833444e591253b59364e4,2017,Democracy Prep Harlem Chrt Hs,331160,New York,New York,10027,25,14,7,4,0
608833444e591253b59364e5,2017,City College Academy The Arts,332929,New York,New York,10040,9,1,7,0,1
608833444e591253b59364e6,2017,Y A B C  @  Flushing  H S,331919,Flushing,Queens,11354,1,0,0,0,1
608833444e591253b59364e7,2017,Fredonia High School,331995,Fredonia,Chautauqua,14063,63,7,34,1,19
608833444e591253b59364e8,2017,The Hewitt School,333815,New York,New York,10021,1,1,0,0,0
608833444e591253b59364e9,2017,Emma Willard School,335600,Troy,Rensselaer,12180,4,1,0,0,1
608833444e591253b59364ea,2017,East Side Community High Sch,333608,New York,New York,10009,23,5,14,4,0
608833444e591253b59364eb,2017,Avoca Central School,330275,Avoca,Steuben,14809,11,0,1,6,4
608833444e591253b59364ec,2017,Walton High School,334120,Bronx,Bronx,10468,1,0,0,0,1
608833444e591253b59364ed,2017,Hastings High School,332295,Hastings On Huds,Westchester,10706,36,17,8,0,11
608833444e591253b59364ee,2017,South Jefferson Central School,330005,Adams,Jefferson,13605,61,1,6,4,48
608833444e591253b59364ef,2017,Thomas R Proctor High School,335700,Utica,Oneida,13501,322,31,18,8,265
608833444e591253b59364f0,2017,Northwood School,332760,Lake Placid,Essex,12946,8,5,1,0,1
608833444e591253b59364f1,2017,Clara Barton High School,330655,Brooklyn,Kings,11225,16,1,7,1,4
608833444e591253b59364f2,2017,Samuel Gompers Vo Tech  H S,334030,Bronx,Bronx,10455,1,0,0,0,1
608833444e591253b59364f3,2017,Corning Painted Post High Scho,331490,Corning,Steuben,14830,44,15,20,1,7
608833444e591253b59364f4,2017,St Gabriels Hs,333370,New Rochelle,Westchester,10801,1,0,0,0,1
608833444e591253b59364f5,2017,Performing Arts & Technology H,330846,Brooklyn,Kings,11207,6,0,5,0,1
608833444e591253b59364f6,2017,Summit School,335678,Upper Nyack,Rockland,10960,9,0,1,1,6
608833444e591253b59364f7,2017,Lansing High School,332930,Lansing,Tompkins,14882,34,8,4,1,20
608833444e591253b59364f8,2017,Tottenville High School  Y A B,335369,Staten Island,New York,10312,1,0,1,0,1
608833444e591253b59364f9,2017,Edwards - Knox Central School,334949,Hermon,St. Lawrence,13652,21,1,7,8,5
608833444e591253b59364fa,2017,Edward R Murrow High School,330686,Brooklyn,Kings,11230,104,47,37,6,14
608833444e591253b59364fb,2017,Robert H Goddard High School,334393,Ozone Park,Queens,11417,1,1,0,0,1
608833444e591253b59364fc,2017,Gates - Chili Sr High School,334803,Rochester,Monroe,14624,155,11,26,4,114
608833444e591253b59364fd,2017,Fallsburg High School,336020,Fallsburg,Sullivan,12733,49,1,4,4,38
608833444e591253b59364fe,2017,New York Inst Special Educatio,333852,Bronx,Bronx,10469,1,0,1,1,0
608833444e591253b59364ff,2017,Maspeth High School,331953,Elmhurst,Queens,11373,31,18,9,1,1
608833444e591253b5936500,2017,Ogdensburg Free Academy,334280,Ogdensburg,St. Lawrence,13669,33,1,14,13,5
608833444e591253b5936501,2017,Saugerties Senior High School,335055,Saugerties,Ulster,12477,111,14,11,7,79
608833444e591253b5936502,2017,Cairo - Durham High School,331145,Cairo,Greene,12413,50,4,8,6,32
608833444e591253b5936503,2017,P N W  B O C E S,336089,Yorktown Heights,Westchester,10598,37,0,0,0,37
608833444e591253b5936504,2017,Bethpage High School,330420,Bethpage,Nassau,11714,127,32,24,16,55
608833444e591253b5936505,2017,Chenango Forks  H S,331350,Binghamton,Broome,13901,68,9,7,1,50
608833444e591253b5936506,2017,Gloversville High School,332120,Gloversville,Fulton,12078,85,1,5,0,77
608833444e591253b5936507,2017,Brooklyn Free School,330864,Brooklyn,Kings,11238,1,1,1,0,0
608833444e591253b5936508,2017,Upper Room Christian School,331639,Dix Hills,Suffolk,11746,11,1,1,1,6
608833444e591253b5936509,2017,Northside Charter H S,331072,Brooklyn,Kings,11222,4,1,1,0,1
608833444e591253b593650a,2017,Oxford Academy And Central Hig,334380,Oxford,Chenango,13830,33,1,5,16,11
608833444e591253b593650b,2017,Canandaigua Academy,331195,Canandaigua,Ontario,14424,153,19,23,1,108
608833444e591253b593650c,2017,Academy For Health Careers,331074,Brooklyn,Kings,11213,7,0,6,0,1
608833444e591253b593650d,2017,Jordan - Elbridge Ctrl High Sc,331780,Jordan,Onondaga,13080,48,7,5,1,34
608833444e591253b593650e,2017,Buffalo Academy Science Charte,331081,Buffalo,Erie,14202,26,1,15,4,6
608833444e591253b593650f,2017,Newtown High School,331815,Elmhurst,Queens,11373,21,4,1,1,13
608833444e591253b5936510,2017,Albertus Magnus High School,330447,Bardonia,Rockland,10954,44,7,5,1,30
608833444e591253b5936511,2017,William Floyd High School,333068,Mastic Beach,Suffolk,11951,267,19,30,8,210
608833444e591253b5936512,2017,W. T. Clarke High School,335877,Westbury,Nassau,11590,96,20,17,9,50
608833444e591253b5936513,2017,Sullivan West High School,332625,Lake Huntington,Sullivan,12752,41,6,6,8,21
608833444e591253b5936514,2017,Urban Assembly Academy Of Gov,330971,New York,New York,10002,12,1,6,1,1
608833444e591253b5936515,2017,Washingtonville High School,335795,Washingtonville,Orange,10992,176,32,41,8,95
608833444e591253b5936516,2017,Brooklyn International High Sc,330624,Brooklyn,Kings,11201,6,1,1,0,1
608833444e591253b5936517,2017,South Shore High School,330874,Brooklyn,Kings,11236,6,0,1,1,4
608833444e591253b5936518,2017,Saint Pius V High School,334007,Bronx,Bronx,10454,1,0,0,0,1
608833444e591253b5936519,2017,Shenendehowa High School,331845,Clifton Park,Saratoga,12065,380,111,62,10,197
608833444e591253b593651a,2017,Metropolitan High School The,330961,Bronx,Bronx,10459,7,1,1,1,1
608833444e591253b593651b,2017,Orchard View Alternative H S,335768,Hopewell Junctio,Dutchess,12533,10,1,0,0,9
608833444e591253b593651c,2017,Earl L Vandermeulen High Schoo,334585,Port Jefferson,Suffolk,11777,40,15,8,0,17
608833444e591253b593651d,2017,High School For Medical Scienc,330599,Bronx,Bronx,10457,8,1,1,1,1
608833444e591253b593651e,2017,Campbell - Savona Central Scho,331180,Campbell,Steuben,14821,6,1,1,1,1
608833444e591253b593651f,2017,Manhattan Comp Night Day H S,333787,New York,New York,10003,8,1,5,0,1
608833444e591253b5936520,2017,Wayne Central High School,334320,Ontario Center,Wayne,14520,107,14,24,7,62
608833444e591253b5936521,2017,French American School Of New,332992,Mamaroneck,Westchester,10543,1,1,1,0,1
608833444e591253b5936522,2017,Minerva Central School,334305,Olmstedville,Essex,12857,1,0,0,0,1
608833444e591253b5936523,2017,Global Concepts Charter H S,332719,Lackawanna,Erie,14218,35,6,6,0,23
608833444e591253b5936524,2017,Fusion Academy-Lincoln Center,333861,New York,New York,10023,1,0,1,0,0
608833444e591253b5936525,2017,Miller Place High School,333145,Miller Place,Suffolk,11764,127,21,27,5,74
608833444e591253b5936526,2017,Rush - Henrietta Senior High S,332340,Henrietta,Monroe,14467,222,18,43,5,156
608833444e591253b5936527,2017,Mechanicville High School,333090,Mechanicville,Saratoga,12118,46,4,5,1,35
608833444e591253b5936528,2017,Latham Christian Academy,332774,Latham,Albany,12110,1,0,0,0,1
608833444e591253b5936529,2017,The Queens School Of Inquiry,331949,Flushing,Queens,11366,21,9,8,1,1
608833444e591253b593652a,2017,Lawrence High School,332780,Cedarhurst,Nassau,11516,77,6,11,1,57
608833444e591253b593652b,2017,Saunders Trades & Technical  H,336075,Yonkers,Westchester,10701,119,14,9,4,92
608833444e591253b593652c,2017,Prospect Heights High School,330800,Brooklyn,Kings,11225,1,0,1,0,0
608833444e591253b593652d,2017,Elmira High School,331830,Elmira,Chemung,14904,67,14,23,11,19
608833444e591253b593652e,2017,Eximius College Preparatory Ac,330493,Bronx,Bronx,10456,9,0,4,5,0
608833444e591253b593652f,2017,Fort Ann Central School,331955,Fort Ann,Washington,12827,15,1,1,0,11
608833444e591253b5936530,2017,Banana Kelly High School,330521,Bronx,Bronx,10459,4,0,1,1,0
608833444e591253b5936531,2017,Our Saviour Lutheran High Sch,333873,Bronx,Bronx,10461,8,0,1,4,1
608833444e591253b5936532,2017,The Wheatley School,334293,Old Westbury,Nassau,11568,28,11,8,1,8
608833444e591253b5936533,2017,Lindenhurst High School,332825,Lindenhurst,Suffolk,11757,255,36,38,51,130
608833444e591253b5936534,2017,Pleasantville High School,334560,Pleasantville,Westchester,10570,55,14,13,4,24
608833444e591253b5936535,2017,South Bronx High School,330542,Bronx,Bronx,10455,1,0,0,1,0
608833444e591253b5936536,2017,Kingsbridge International  H S,330981,Bronx,Bronx,10468,9,0,1,4,1
608833444e591253b5936537,2017,Long Island Lutheran  M S -- H,332101,Brookville,Nassau,11545,18,4,4,4,6
608833444e591253b5936538,2017,Beaver River Central School,330365,Beaver Falls,Lewis,13305,42,1,11,5,23
608833444e591253b5936539,2017,Urban Action Academy,331034,Brooklyn,Kings,11236,7,0,1,1,5
608833444e591253b593653a,2017,L. A.  Webber High School,332940,Lyndonville,Orleans,14098,32,0,4,6,22
608833444e591253b593653b,2017,School For Tourism / Hospitali,331105,Bronx,Bronx,10456,11,0,6,4,1
608833444e591253b593653c,2017,World Academy For Total Commun,330709,Brooklyn,Kings,11207,1,0,0,0,1
608833444e591253b593653d,2017,Saint Agnes Academic High Scho,331445,College Point,Queens,11356,8,1,1,0,4
608833444e591253b593653e,2017,Whitesboro High School,335960,Marcy,Oneida,13403,147,27,8,6,106
608833444e591253b593653f,2017,Kendall Jr - Sr High School,332665,Kendall,Orleans,14476,24,0,5,1,17
608833444e591253b5936540,2017,Pittsford Sutherland High Scho,334530,Pittsford,Monroe,14534,65,22,16,0,27
608833444e591253b5936541,2017,Christian Central Academy,335981,Williamsville,Erie,14221,8,1,1,1,4
608833444e591253b5936542,2017,Martin Luther High School,336027,Maspeth,Queens,11378,4,1,1,0,1
608833444e591253b5936543,2017,Neil Hellman School,330066,Albany,Albany,12208,1,0,0,0,1
608833444e591253b5936544,2017,Windham Ashland Jewett Central,335995,Windham,Greene,12496,13,1,1,5,6
608833444e591253b5936545,2017,Stissing Mountain Jr - Sr  H S,334525,Pine Plains,Dutchess,12567,39,1,4,4,28
608833444e591253b5936546,2017,Discovery High School,330609,Bronx,Bronx,10468,12,1,4,1,5
608833444e591253b5936547,2017,Leadership Academy Young Men,331156,Rochester,Monroe,14612,16,1,1,1,13
608833444e591253b5936548,2017,Oneida High School,334310,Oneida,Madison,13421,72,8,8,8,48
608833444e591253b5936549,2017,Unadilla Valley Central School,333300,New Berlin,Chenango,13411,20,1,4,5,9
608833444e591253b593654a,2017,Bishop Ford Central Catholic H,330578,Brooklyn,Kings,11215,1,0,0,0,1
608833444e591253b593654b,2017,Homer Senior High School,332425,Homer,Cortland,13077,92,13,25,10,44
608833444e591253b593654c,2017,Sar High School,334751,Riverdale,Bronx,10471,15,13,0,0,1
608833444e591253b593654d,2017,City  As A  School,330652,New York,New York,10014,16,0,4,1,11
608833444e591253b593654e,2017,Jamaica High School,332560,Jamaica,Queens,11432,1,0,0,0,1
608833444e591253b593654f,2017,Urban Assembly Criminal Just,330486,Brooklyn,Kings,11204,7,1,4,1,1
608833444e591253b5936550,2017,Northern Adirondack Central Sc,331795,Ellenburg Depot,Clinton,12935,24,0,9,0,15
608833444e591253b5936551,2017,Voyages Preparatory High Sch,331817,Elmhurst,Queens,11373,1,1,0,0,1
608833444e591253b5936552,2017,Indian Lake Central School,332510,Indian Lake,Hamilton,12842,5,0,1,0,4
608833444e591253b5936553,2017,Onteora High School,330450,Boiceville,Ulster,12412,46,4,10,1,31
608833444e591253b5936554,2017,Morris High School / School Fo,333825,Bronx,Bronx,10456,1,0,0,1,1
608833444e591253b5936555,2017,New Visions Adv Math & Sci Ii,331093,Bronx,Bronx,10456,19,0,8,11,0
608833444e591253b5936556,2017,Downsville Central School,331650,Downsville,Delaware,13755,9,1,1,1,4
608833444e591253b5936557,2017,Cuba - Rushford Central School,331560,Cuba,Allegany,14727,27,0,4,8,15
608833444e591253b5936558,2017,International Leadership Chart,330977,Bronx,Bronx,10463,8,1,5,0,0
608833444e591253b5936559,2017,Business Of Sports School,333763,New York,New York,10019,31,5,15,8,1
608833444e591253b593655a,2017,Jericho Senior High School,332628,Jericho,Nassau,11753,57,36,12,1,6
608833444e591253b593655b,2017,Iris Wolfson High School,332189,Greenvale,Nassau,11548,1,0,0,0,1
608833444e591253b593655c,2017,Southold Jr. Sr. High School,335282,Southold,Suffolk,11971,33,7,4,1,19
608833444e591253b593655d,2017,Loyola School,333755,New York,New York,10028,1,0,0,0,1
608833444e591253b593655e,2017,Northstar Christian Academy,334806,Rochester,Monroe,14606,12,1,1,1,7
608833444e591253b593655f,2017,Frankfort - Schuyler High Scho,331975,Frankfort,Herkimer,13340,51,4,1,1,44
608833444e591253b5936560,2017,N Y C  Lab School For Collabor,333853,New York,New York,10011,29,11,17,0,1
608833444e591253b5936561,2017,Hebrew Academy Of The Five Tow,331885,Cedarhurst,Nassau,11516,13,7,1,0,5
608833444e591253b5936562,2017,Unatego Jr - Sr High School,334360,Otego,Otsego,13825,25,1,5,11,8
608833444e591253b5936563,2017,School Of The Holy Child,334972,Rye,Westchester,10580,1,1,0,0,1
608833444e591253b5936564,2017,New Hartford Sr High School,333345,New Hartford,Oneida,13413,111,20,33,6,52
608833444e591253b5936565,2017,Frederick Law Olmsted School,331121,Buffalo,Erie,14215,47,22,10,1,12
608833444e591253b5936566,2017,Johnstown High School,332635,Johnstown,Fulton,12095,77,1,5,6,64
608833444e591253b5936567,2017,West Valley Central  H S,335920,West Valley,Cattaraugus,14171,13,1,4,1,7
608833444e591253b5936568,2017,Sheepshead Bay High School,330877,Brooklyn,Kings,11235,5,0,0,1,4
608833444e591253b5936569,2017,Loudonville Christian School,332923,Loudonville,Albany,12211,1,1,1,0,1
608833444e591253b593656a,2017,Satellite Academy High School,334034,New York,New York,10001,1,0,0,0,1
608833444e591253b593656b,2017,New Vision Chrt H S Humanities,331091,Bronx,Bronx,10463,19,6,0,1,11
608833444e591253b593656c,2017,Pioneer High School,336083,Yorkshire,Cattaraugus,14173,77,4,11,10,52
608833444e591253b593656d,2017,Acorn Community High School,330551,Brooklyn,Kings,11238,12,0,5,1,4
608833444e591253b593656e,2017,Essex Street Academy,333693,New York,New York,10002,18,1,8,1,6
608833444e591253b593656f,2017,Blessed Sacrament / Saint Gabr,333360,New Rochelle,Westchester,10801,1,0,0,0,1
608833444e591253b5936570,2017,East High School,331009,Buffalo,Erie,14211,14,0,1,0,13
608833444e591253b5936571,2017,Hartford Central School,332285,Hartford,Washington,12838,21,1,0,5,14
608833444e591253b5936572,2017,Canastota Junior - Senior High,331205,Canastota,Madison,13032,48,4,6,12,26
608833444e591253b5936573,2017,Beekmantown Central School,334540,West Chazy,Clinton,12992,72,1,32,5,32
608833444e591253b5936574,2017,Willsboro Central High School,335985,Willsboro,Essex,12996,9,1,1,1,4
608833444e591253b5936575,2017,Depew High School,331600,Depew,Erie,14043,59,8,18,1,31
608833444e591253b5936576,2017,Grapeville Baptist Chrn School,331396,Climax,Greene,12042,7,0,0,1,5
608833444e591253b5936577,2017,Humanities Preparatory Academy,333704,New York,New York,10011,9,1,4,1,1
608833444e591253b5936578,2017,High School Youth Comm Dev,330936,Brooklyn,Kings,11226,17,1,1,1,11
608833444e591253b5936579,2017,Academy Of American Studies,332896,Long Island City,Queens,11101,39,17,17,1,1
608833444e591253b593657a,2017,Metropolitan Expeditionary Lrn,331954,Forest Hills,Queens,11375,18,7,9,1,0
608833444e591253b593657b,2017,Cattaraugus - Little Valley Ce,331275,Cattaraugus,Cattaraugus,14719,40,1,9,5,25
608833444e591253b593657c,2017,Walton Central School,335760,Walton,Delaware,13856,29,1,6,15,6
