county,agency,year,months_reported,_id,total_crime
Albany,Albany City PD,2019,12,6086bfb3597615d5d0c4e6d4,7322
Albany,Albany County Park PD,2019,12,6086bfb3597615d5d0c4e6d5,4
Albany,Albany County Sheriff,2019,12,6086bfb3597615d5d0c4e6d6,296
Albany,Albany County State Police,2019,12,6086bfb3597615d5d0c4e6d7,300
Albany,Altamont Vg PD,2019,12,6086bfb3597615d5d0c4e6d8,10
Albany,Bethlehem Town PD,2019,12,6086bfb3597615d5d0c4e6d9,934
Albany,Coeymans Town PD,2019,12,6086bfb3597615d5d0c4e6da,176
Albany,Cohoes City PD,2019,12,6086bfb3597615d5d0c4e6db,380
Albany,Colonie Town PD,2019,12,6086bfb3597615d5d0c4e6dc,3864
Albany,Green Island Vg PD,2019,9,6086bfb3597615d5d0c4e6de,56
Albany,Guilderland Town PD,2019,12,6086bfb3597615d5d0c4e6df,1736
Albany,Menands Vg PD,2019,12,6086bfb3597615d5d0c4e6e0,192
Albany,SUNY Police - Albany,2019,12,6086bfb3597615d5d0c4e6e1,282
Albany,SUNY Police - Nanoscale Science and Engineering,2019,12,6086bfb3597615d5d0c4e6e2,14
Albany,Watervliet City PD,2019,12,6086bfb3597615d5d0c4e6e3,484
Allegany,Alfred Vg PD,2019,12,6086bfb3597615d5d0c4e6e4,48
Allegany,Allegany County Sheriff,2019,12,6086bfb3597615d5d0c4e6e5,20
Allegany,Allegany County State Police,2019,12,6086bfb3597615d5d0c4e6e6,578
Allegany,Belmont Vg PD,2019,12,6086bfb3597615d5d0c4e6e7,6
Allegany,Bolivar Vg PD,2019,12,6086bfb3597615d5d0c4e6e8,8
Allegany,Cuba Town PD,2019,12,6086bfb3597615d5d0c4e6ea,56
Allegany,Friendship Town PD,2019,12,6086bfb3597615d5d0c4e6eb,16
Allegany,Independence Town PD,2019,12,6086bfb3597615d5d0c4e6ec,12
Allegany,SUNY Police - Alfred,2019,12,6086bfb3597615d5d0c4e6ed,84
Allegany,Wellsville Vg PD,2019,12,6086bfb3597615d5d0c4e6ee,84
Bronx,County Total,2019,12,6086bfb3597615d5d0c4e6ef,70510
Broome,Binghamton City PD,2019,12,6086bfb3597615d5d0c4e6f0,4520
Broome,Broome County Park PD,2019,12,6086bfb3597615d5d0c4e6f1,10
Broome,Broome County Sheriff,2019,12,6086bfb3597615d5d0c4e6f2,1072
Broome,Broome County State Police,2019,12,6086bfb3597615d5d0c4e6f3,888
Broome,Deposit Vg PD,2019,12,6086bfb3597615d5d0c4e6f5,22
Broome,Endicott Vg PD,2019,12,6086bfb3597615d5d0c4e6f6,904
Broome,Johnson City Vg PD,2019,12,6086bfb3597615d5d0c4e6f7,1654
Broome,Port Dickinson Vg PD,2019,1,6086bfb3597615d5d0c4e6f8,2
Broome,SUNY Police - Binghamton,2019,12,6086bfb3597615d5d0c4e6f9,326
Broome,Vestal Town PD,2019,12,6086bfb3597615d5d0c4e6fa,940
Cattaraugus,Allegany Vg PD,2019,12,6086bfb3597615d5d0c4e6fb,20
Cattaraugus,Cattaraugus County Park PD,2019,12,6086bfb3597615d5d0c4e6fc,18
Cattaraugus,Cattaraugus County Sheriff,2019,12,6086bfb3597615d5d0c4e6fd,502
Cattaraugus,Cattaraugus County State Police,2019,12,6086bfb3597615d5d0c4e6fe,426
Cattaraugus,Ellicottville Town PD,2019,12,6086bfb3597615d5d0c4e700,20
Cattaraugus,Franklinville Vg PD,2019,12,6086bfb3597615d5d0c4e701,4
Cattaraugus,Olean City PD,2019,12,6086bfb3597615d5d0c4e702,710
Cattaraugus,Salamanca City PD,2019,12,6086bfb3597615d5d0c4e703,156
Cayuga,Auburn City PD,2019,12,6086bfb3597615d5d0c4e704,1720
Cayuga,Cayuga County Park PD,2019,12,6086bfb3597615d5d0c4e705,6
Cayuga,Cayuga County Sheriff,2019,12,6086bfb3597615d5d0c4e706,210
Cayuga,Cayuga County State Police,2019,12,6086bfb3597615d5d0c4e707,438
Cayuga,Moravia Vg PD,2019,12,6086bfb3597615d5d0c4e709,22
Cayuga,Weedsport Vg PD,2019,12,6086bfb3597615d5d0c4e70a,28
Chautauqua,Carroll Town PD,2019,12,6086bfb3597615d5d0c4e70b,38
Chautauqua,Chautauqua County Sheriff,2019,12,6086bfb3597615d5d0c4e70c,922
Chautauqua,Chautauqua County State Police,2019,12,6086bfb3597615d5d0c4e70d,336
Chautauqua,Dunkirk City PD,2019,12,6086bfb3597615d5d0c4e70f,462
Chautauqua,Ellicott Town PD,2019,12,6086bfb3597615d5d0c4e710,508
Chautauqua,Fredonia Vg PD,2019,12,6086bfb3597615d5d0c4e711,418
Chautauqua,Jamestown City PD,2019,12,6086bfb3597615d5d0c4e712,2126
Chautauqua,Lakewood-Busti PD,2019,12,6086bfb3597615d5d0c4e713,674
Chautauqua,SUNY Police - Fredonia,2019,12,6086bfb3597615d5d0c4e714,82
Chautauqua,Westfield Vg PD,2019,12,6086bfb3597615d5d0c4e715,22
Chemung,Chemung County Sheriff,2019,12,6086bfb3597615d5d0c4e716,460
Chemung,Chemung County State Police,2019,12,6086bfb3597615d5d0c4e717,590
Chemung,Elmira City PD,2019,12,6086bfb3597615d5d0c4e719,1828
Chemung,Elmira Heights Vg PD,2019,12,6086bfb3597615d5d0c4e71a,154
Chemung,Elmira Town PD,2019,12,6086bfb3597615d5d0c4e71b,4
Chemung,Horseheads Vg PD,2019,12,6086bfb3597615d5d0c4e71c,210
Chenango,Bainbridge Vg PD,2019,9,6086bfb3597615d5d0c4e71d,6
Chenango,Chenango County Sheriff,2019,12,6086bfb3597615d5d0c4e71e,614
Chenango,Chenango County State Police,2019,12,6086bfb3597615d5d0c4e71f,410
Chenango,Greene Vg PD,2019,12,6086bfb3597615d5d0c4e721,44
Chenango,New Berlin Town PD,2019,12,6086bfb3597615d5d0c4e722,30
Chenango,Norwich City PD,2019,12,6086bfb3597615d5d0c4e723,434
Chenango,Oxford Vg PD,2019,12,6086bfb3597615d5d0c4e724,4
Chenango,Sherburne Vg PD,2019,12,6086bfb3597615d5d0c4e725,26
Clinton,Clinton County Park PD,2019,12,6086bfb3597615d5d0c4e726,26
Clinton,Clinton County Sheriff,2019,12,6086bfb3597615d5d0c4e727,90
Clinton,Clinton County State Police,2019,12,6086bfb3597615d5d0c4e728,1548
Clinton,Plattsburgh City PD,2019,12,6086bfb3597615d5d0c4e72a,560
Clinton,SUNY Police - Plattsburgh,2019,12,6086bfb3597615d5d0c4e72b,116
Columbia,Chatham Vg PD,2019,12,6086bfb3597615d5d0c4e72c,6
Columbia,Columbia County Park PD,2019,12,6086bfb3597615d5d0c4e72d,6
Columbia,Columbia County Sheriff,2019,12,6086bfb3597615d5d0c4e72e,562
Columbia,Columbia County State Police,2019,12,6086bfb3597615d5d0c4e72f,436
Columbia,Greenport Town PD,2019,12,6086bfb3597615d5d0c4e731,112
Columbia,Hudson City PD,2019,12,6086bfb3597615d5d0c4e732,300
Columbia,Philmont Vg PD,2019,12,6086bfb3597615d5d0c4e733,6
Cortland,Cortland City PD,2019,12,6086bfb3597615d5d0c4e734,760
Cortland,Cortland County Sheriff,2019,12,6086bfb3597615d5d0c4e735,378
Cortland,Cortland County State Police,2019,12,6086bfb3597615d5d0c4e736,256
Cortland,Homer Vg PD,2019,12,6086bfb3597615d5d0c4e738,6
Cortland,SUNY Police - Cortland,2019,12,6086bfb3597615d5d0c4e739,80
Delaware,Colchester Town PD,2019,12,6086bfb3597615d5d0c4e73a,40
Delaware,Delaware County Sheriff,2019,12,6086bfb3597615d5d0c4e73c,350
Delaware,Delaware County State Police,2019,12,6086bfb3597615d5d0c4e73d,316
Delaware,Delhi Vg PD,2019,12,6086bfb3597615d5d0c4e73e,56
Delaware,Hancock Vg PD,2019,12,6086bfb3597615d5d0c4e73f,14
Delaware,NYC-DEPP - Beerston PCT,2019,12,6086bfb3597615d5d0c4e740,8
Delaware,Sidney Vg PD,2019,12,6086bfb3597615d5d0c4e741,270
Delaware,SUNY Police - Delhi,2019,12,6086bfb3597615d5d0c4e742,46
Dutchess,Beacon City PD,2019,12,6086bfb3597615d5d0c4e743,348
Dutchess,Dutchess County MTA,2019,12,6086bfb3597615d5d0c4e745,28
Dutchess,Dutchess County Park PD,2019,12,6086bfb3597615d5d0c4e746,14
Dutchess,Dutchess County Sheriff,2019,12,6086bfb3597615d5d0c4e747,784
Dutchess,Dutchess County State Police,2019,12,6086bfb3597615d5d0c4e748,1152
Dutchess,East Fishkill Town PD,2019,12,6086bfb3597615d5d0c4e749,298
Dutchess,Fishkill Town PD,2019,12,6086bfb3597615d5d0c4e74a,396
Dutchess,Fishkill Vg PD,2019,12,6086bfb3597615d5d0c4e74b,42
Dutchess,Hyde Park Town PD,2019,12,6086bfb3597615d5d0c4e74c,176
Dutchess,Millerton Vg PD,2019,12,6086bfb3597615d5d0c4e74d,20
Dutchess,Poughkeepsie City PD,2019,12,6086bfb3597615d5d0c4e74e,1502
Dutchess,Poughkeepsie Town PD,2019,12,6086bfb3597615d5d0c4e74f,2124
Dutchess,Red Hook Vg PD,2019,12,6086bfb3597615d5d0c4e750,78
Dutchess,Rhinebeck Vg PD,2019,12,6086bfb3597615d5d0c4e751,44
Dutchess,Wappingers Falls Vg PD,2019,12,6086bfb3597615d5d0c4e752,92
Erie,Akron Vg PD,2019,12,6086bfb3597615d5d0c4e753,12
Erie,Amherst Town PD,2019,12,6086bfb3597615d5d0c4e754,3962
Erie,Blasdell Vg PD,2019,12,6086bfb3597615d5d0c4e755,88
Erie,Brant Town PD,2019,12,6086bfb3597615d5d0c4e756,10
Erie,Buffalo City PD,2019,12,6086bfb3597615d5d0c4e757,21656
Erie,Cheektowaga Town PD,2019,12,6086bfb3597615d5d0c4e758,4682
Erie,Depew Vg PD,2019,12,6086bfb3597615d5d0c4e75a,416
Erie,East Aurora-Town Of Aurora PD,2019,12,6086bfb3597615d5d0c4e75b,138
Erie,Eden Town PD,2019,12,6086bfb3597615d5d0c4e75c,76
Erie,Erie County Park PD,2019,12,6086bfb3597615d5d0c4e75d,18
Erie,Erie County Sheriff,2019,12,6086bfb3597615d5d0c4e75e,1110
Erie,Erie County State Police,2019,12,6086bfb3597615d5d0c4e75f,598
Erie,Evans Town PD,2019,12,6086bfb3597615d5d0c4e760,382
Erie,Gowanda Vg PD,2019,12,6086bfb3597615d5d0c4e761,60
Erie,Hamburg Town PD,2019,12,6086bfb3597615d5d0c4e762,1570
Erie,Hamburg Vg PD,2019,12,6086bfb3597615d5d0c4e763,156
Erie,Kenmore Vg PD,2019,12,6086bfb3597615d5d0c4e764,372
Erie,Lackawanna City PD,2019,12,6086bfb3597615d5d0c4e765,918
Erie,Lancaster Town PD,2019,12,6086bfb3597615d5d0c4e766,838
Erie,Orchard Park Town PD,2019,12,6086bfb3597615d5d0c4e767,738
Erie,SUNY Police - Buffalo,2019,12,6086bfb3597615d5d0c4e768,440
Erie,SUNY Police - Buffalo State College,2019,12,6086bfb3597615d5d0c4e769,258
Erie,Tonawanda City PD,2019,12,6086bfb3597615d5d0c4e76a,452
Erie,Tonawanda Town PD,2019,12,6086bfb3597615d5d0c4e76b,1616
Erie,West Seneca Town PD,2019,12,6086bfb3597615d5d0c4e76c,1336
Essex,Essex County Sheriff,2019,12,6086bfb3597615d5d0c4e76e,12
Essex,Essex County State Police,2019,12,6086bfb3597615d5d0c4e76f,516
Essex,Lake Placid Vg PD,2019,12,6086bfb3597615d5d0c4e770,44
Essex,Moriah Town PD,2019,12,6086bfb3597615d5d0c4e771,4
Essex,Ticonderoga Town PD,2019,12,6086bfb3597615d5d0c4e772,82
Franklin,Franklin County State Police,2019,12,6086bfb3597615d5d0c4e774,546
Franklin,Malone Vg PD,2019,12,6086bfb3597615d5d0c4e775,250
Franklin,Saranac Lake Vg PD,2019,12,6086bfb3597615d5d0c4e776,78
Franklin,Tupper Lake Vg PD,2019,12,6086bfb3597615d5d0c4e777,130
Fulton,Fulton County Sheriff,2019,12,6086bfb3597615d5d0c4e779,620
Fulton,Fulton County State Police,2019,12,6086bfb3597615d5d0c4e77a,166
Fulton,Gloversville City PD,2019,12,6086bfb3597615d5d0c4e77b,934
Fulton,Johnstown City PD,2019,12,6086bfb3597615d5d0c4e77c,302
Genesee,Batavia City PD,2019,12,6086bfb3597615d5d0c4e77d,972
Genesee,Genesee County Park PD,2019,12,6086bfb3597615d5d0c4e77f,2
Genesee,Genesee County Sheriff,2019,12,6086bfb3597615d5d0c4e780,694
Genesee,Genesee County State Police,2019,12,6086bfb3597615d5d0c4e781,252
Genesee,LeRoy Vg PD,2019,12,6086bfb3597615d5d0c4e782,108
Greene,Cairo Town PD,2019,12,6086bfb3597615d5d0c4e783,62
Greene,Catskill Vg PD,2019,12,6086bfb3597615d5d0c4e784,156
Greene,Coxsackie Vg PD,2019,12,6086bfb3597615d5d0c4e786,2
Greene,Durham Town PD,2019,12,6086bfb3597615d5d0c4e787,6
Greene,Greene County Sheriff,2019,12,6086bfb3597615d5d0c4e788,78
Greene,Greene County State Police,2019,12,6086bfb3597615d5d0c4e789,830
Greene,Hunter Town PD,2019,12,6086bfb3597615d5d0c4e78a,30
Greene,Windham Town PD,2019,12,6086bfb3597615d5d0c4e78b,14
Hamilton,Hamilton County Sheriff,2019,12,6086bfb3597615d5d0c4e78d,14
Hamilton,Hamilton County State Police,2019,12,6086bfb3597615d5d0c4e78e,42
Hamilton,Inlet Town PD,2019,12,6086bfb3597615d5d0c4e78f,2
Herkimer,Dolgeville Vg PD,2019,12,6086bfb3597615d5d0c4e791,16
Herkimer,Frankfort Town PD,2019,12,6086bfb3597615d5d0c4e792,46
Herkimer,Frankfort Vg PD,2019,12,6086bfb3597615d5d0c4e793,36
Herkimer,Herkimer County Sheriff,2019,12,6086bfb3597615d5d0c4e794,2
Herkimer,Herkimer County State Police,2019,12,6086bfb3597615d5d0c4e795,410
Herkimer,Herkimer Vg PD,2019,12,6086bfb3597615d5d0c4e796,484
Herkimer,Ilion Vg PD,2019,12,6086bfb3597615d5d0c4e797,402
Herkimer,Little Falls City PD,2019,12,6086bfb3597615d5d0c4e798,108
Herkimer,Mohawk Vg PD,2019,12,6086bfb3597615d5d0c4e799,54
Herkimer,Webb Town PD,2019,12,6086bfb3597615d5d0c4e79a,8
Jefferson,Alexandria Bay Vg PD,2019,12,6086bfb3597615d5d0c4e79b,16
Jefferson,Black River Vg PD,2019,12,6086bfb3597615d5d0c4e79c,16
Jefferson,Brownville Vg PD,2019,12,6086bfb3597615d5d0c4e79d,2
Jefferson,Carthage Vg PD,2019,12,6086bfb3597615d5d0c4e79e,92
Jefferson,Clayton Vg PD,2019,12,6086bfb3597615d5d0c4e79f,24
Jefferson,Dexter Vg PD,2019,12,6086bfb3597615d5d0c4e7a1,2
Jefferson,Jefferson County Park PD,2019,12,6086bfb3597615d5d0c4e7a2,8
Jefferson,Jefferson County Sheriff,2019,12,6086bfb3597615d5d0c4e7a3,516
Jefferson,Jefferson County State Police,2019,12,6086bfb3597615d5d0c4e7a4,964
Jefferson,Watertown City PD,2019,12,6086bfb3597615d5d0c4e7a5,2082
Jefferson,West Carthage Vg PD,2019,12,6086bfb3597615d5d0c4e7a6,22
Kings,County Total,2019,12,6086bfb3597615d5d0c4e7a7,95470
Lewis,Lewis County Sheriff,2019,12,6086bfb3597615d5d0c4e7a9,132
Lewis,Lewis County State Police,2019,12,6086bfb3597615d5d0c4e7aa,150
Lewis,Lowville Vg PD,2019,12,6086bfb3597615d5d0c4e7ab,38
Livingston,Dansville Vg PD,2019,12,6086bfb3597615d5d0c4e7ad,106
Livingston,Geneseo Vg PD,2019,12,6086bfb3597615d5d0c4e7ae,172
Livingston,Livingston County Park PD,2019,12,6086bfb3597615d5d0c4e7af,4
Livingston,Livingston County Sheriff,2019,12,6086bfb3597615d5d0c4e7b0,630
Livingston,Livingston County State Police,2019,12,6086bfb3597615d5d0c4e7b1,70
Livingston,Mount Morris Vg PD,2019,12,6086bfb3597615d5d0c4e7b2,136
Livingston,SUNY Police - Geneseo,2019,12,6086bfb3597615d5d0c4e7b3,80
Madison,Canastota Vg PD,2019,12,6086bfb3597615d5d0c4e7b4,82
Madison,Cazenovia Vg PD,2019,12,6086bfb3597615d5d0c4e7b5,40
Madison,Chittenango Vg PD,2019,12,6086bfb3597615d5d0c4e7b6,40
Madison,Hamilton Vg PD,2019,12,6086bfb3597615d5d0c4e7b8,6
Madison,Madison County Park PD,2019,12,6086bfb3597615d5d0c4e7b9,2
Madison,Madison County Sheriff,2019,12,6086bfb3597615d5d0c4e7ba,216
Madison,Madison County State Police,2019,12,6086bfb3597615d5d0c4e7bb,368
Madison,Oneida City PD,2019,12,6086bfb3597615d5d0c4e7bc,828
Madison,SUNY Police - Morrisville,2019,12,6086bfb3597615d5d0c4e7bd,86
Monroe,Brighton Town PD,2019,10,6086bfb3597615d5d0c4e7be,1286
Monroe,Brockport Vg PD,2019,12,6086bfb3597615d5d0c4e7bf,138
Monroe,East Rochester Vg PD,2019,12,6086bfb3597615d5d0c4e7c1,150
Monroe,Fairport Vg PD,2019,12,6086bfb3597615d5d0c4e7c2,52
Monroe,Gates Town PD,2019,12,6086bfb3597615d5d0c4e7c3,1668
Monroe,Greece Town PD,2019,12,6086bfb3597615d5d0c4e7c4,4028
Monroe,Irondequoit Town PD,2019,6,6086bfb3597615d5d0c4e7c5,898
Monroe,Monroe County Park PD,2019,12,6086bfb3597615d5d0c4e7c6,6
Monroe,Monroe County Sheriff,2019,12,6086bfb3597615d5d0c4e7c7,5116
Monroe,Monroe County State Police,2019,12,6086bfb3597615d5d0c4e7c8,262
Monroe,Ogden Town PD,2019,12,6086bfb3597615d5d0c4e7c9,304
Monroe,Rochester City PD,2019,12,6086bfb3597615d5d0c4e7ca,17372
Monroe,SUNY Police - Brockport,2019,12,6086bfb3597615d5d0c4e7cb,98
Monroe,Webster Town and Vg PD,2019,12,6086bfb3597615d5d0c4e7cc,626
Montgomery,Amsterdam City PD,2019,12,6086bfb3597615d5d0c4e7cd,524
Montgomery,Canajoharie Vg PD,2019,12,6086bfb3597615d5d0c4e7ce,34
Montgomery,Fort Plain Vg PD,2019,12,6086bfb3597615d5d0c4e7d0,124
Montgomery,Montgomery County Sheriff,2019,12,6086bfb3597615d5d0c4e7d1,436
Montgomery,Montgomery County State Police,2019,12,6086bfb3597615d5d0c4e7d2,210
Montgomery,St Johnsville Vg PD,2019,12,6086bfb3597615d5d0c4e7d3,46
Nassau,Centre Island Vg PD,2019,12,6086bfb3597615d5d0c4e7d4,2
Nassau,Floral Park Vg PD,2019,12,6086bfb3597615d5d0c4e7d6,68
Nassau,Freeport Vg PD,2019,12,6086bfb3597615d5d0c4e7d7,1000
Nassau,Garden City Vg PD,2019,12,6086bfb3597615d5d0c4e7d8,552
Nassau,Glen Cove City PD,2019,12,6086bfb3597615d5d0c4e7d9,178
Nassau,Great Neck Estates Vg PD,2019,12,6086bfb3597615d5d0c4e7da,24
Nassau,Hempstead Vg PD,2019,12,6086bfb3597615d5d0c4e7db,1752
Nassau,Kensington Vg PD,2019,12,6086bfb3597615d5d0c4e7dc,10
Nassau,Kings Point Vg PD,2019,12,6086bfb3597615d5d0c4e7dd,52
Nassau,Lake Success Vg PD,2019,12,6086bfb3597615d5d0c4e7de,32
Nassau,Long Beach City PD,2019,12,6086bfb3597615d5d0c4e7df,172
Nassau,Lynbrook Vg PD,2019,12,6086bfb3597615d5d0c4e7e0,218
Nassau,Malverne Vg PD,2019,12,6086bfb3597615d5d0c4e7e1,24
Nassau,Nassau County MTA,2019,12,6086bfb3597615d5d0c4e7e2,78
Nassau,Nassau County Park PD,2019,12,6086bfb3597615d5d0c4e7e3,46
Nassau,Nassau County PD,2019,12,6086bfb3597615d5d0c4e7e4,21668
Nassau,Nassau County State Police,2019,12,6086bfb3597615d5d0c4e7e5,30
Nassau,Old Brookville Vg PD,2019,12,6086bfb3597615d5d0c4e7e6,92
Nassau,Old Westbury Vg PD,2019,12,6086bfb3597615d5d0c4e7e7,96
Nassau,Oyster Bay Cove Vg PD,2019,12,6086bfb3597615d5d0c4e7e8,16
Nassau,Port Washington Police District,2019,12,6086bfb3597615d5d0c4e7e9,194
Nassau,Rockville Centre Vg PD,2019,12,6086bfb3597615d5d0c4e7ea,370
Nassau,Sands Point Vg PD,2019,12,6086bfb3597615d5d0c4e7eb,60
New York,County Total,2019,12,6086bfb3597615d5d0c4e7ec,99716
Niagara,Lewiston Town PD,2019,12,6086bfb3597615d5d0c4e7ee,182
Niagara,Middleport Vg PD,2019,12,6086bfb3597615d5d0c4e7ef,22
Niagara,Niagara County Park PD,2019,12,6086bfb3597615d5d0c4e7f0,68
Niagara,Niagara County Sheriff,2019,12,6086bfb3597615d5d0c4e7f1,1062
Niagara,Niagara County State Police,2019,12,6086bfb3597615d5d0c4e7f2,448
Niagara,Niagara Falls City PD,2019,12,6086bfb3597615d5d0c4e7f3,4560
Niagara,Niagara Town PD,2019,12,6086bfb3597615d5d0c4e7f4,436
Niagara,North Tonawanda City PD,2019,12,6086bfb3597615d5d0c4e7f5,786
Niagara,Youngstown Vg PD,2019,12,6086bfb3597615d5d0c4e7f6,6
Oneida,Boonville Vg PD,2019,12,6086bfb3597615d5d0c4e7f7,24
Oneida,Camden Vg PD,2019,12,6086bfb3597615d5d0c4e7f8,48
Oneida,Kirkland Town PD,2019,12,6086bfb3597615d5d0c4e7fa,8
Oneida,New Hartford Town and Vg PD,2019,12,6086bfb3597615d5d0c4e7fb,1328
Oneida,New York Mills Vg PD,2019,12,6086bfb3597615d5d0c4e7fc,78
Oneida,Oneida County Park PD,2019,12,6086bfb3597615d5d0c4e7fd,8
Oneida,Oneida County Sheriff,2019,12,6086bfb3597615d5d0c4e7fe,768
Oneida,Oneida County State Police,2019,12,6086bfb3597615d5d0c4e7ff,834
Oneida,Oriskany Vg PD,2019,12,6086bfb3597615d5d0c4e800,20
Oneida,Rome City PD,2019,12,6086bfb3597615d5d0c4e801,1156
Oneida,Sherrill City PD,2019,12,6086bfb3597615d5d0c4e802,12
Oneida,SUNY Police - Polytechnic Institute,2019,12,6086bfb3597615d5d0c4e803,14
Oneida,Utica City PD,2019,12,6086bfb3597615d5d0c4e804,4724
Oneida,Vernon Vg PD,2019,12,6086bfb3597615d5d0c4e805,12
Oneida,Whitesboro Vg PD,2019,4,6086bfb3597615d5d0c4e806,8
Oneida,Whitestown Town PD,2019,12,6086bfb3597615d5d0c4e807,56
Oneida,Yorkville Vg PD,2019,3,6086bfb3597615d5d0c4e808,14
Onondaga,Baldwinsville Vg PD,2019,12,6086bfb3597615d5d0c4e809,92
Onondaga,Camillus Town and Vg PD,2019,12,6086bfb3597615d5d0c4e80a,588
Onondaga,Cicero Town PD,2019,12,6086bfb3597615d5d0c4e80b,358
Onondaga,DeWitt Town PD,2019,12,6086bfb3597615d5d0c4e80d,1288
Onondaga,Geddes Town PD,2019,12,6086bfb3597615d5d0c4e80e,332
Onondaga,Liverpool Vg PD,2019,12,6086bfb3597615d5d0c4e80f,18
Onondaga,Manlius Town PD,2019,12,6086bfb3597615d5d0c4e810,546
Onondaga,Marcellus Vg PD,2019,12,6086bfb3597615d5d0c4e811,8
Onondaga,North Syracuse Vg PD,2019,12,6086bfb3597615d5d0c4e812,168
Onondaga,Onondaga County Park PD,2019,12,6086bfb3597615d5d0c4e813,14
Onondaga,Onondaga County Park Rangers,2019,12,6086bfb3597615d5d0c4e814,56
Onondaga,Onondaga County Sheriff,2019,12,6086bfb3597615d5d0c4e815,3418
Onondaga,Onondaga County State Police,2019,12,6086bfb3597615d5d0c4e816,1302
Onondaga,Skaneateles Vg PD,2019,12,6086bfb3597615d5d0c4e817,80
Onondaga,Solvay Vg PD,2019,12,6086bfb3597615d5d0c4e818,156
Onondaga,SUNY Police - Environmental Science,2019,12,6086bfb3597615d5d0c4e819,16
Onondaga,SUNY Police - Upstate Medical,2019,12,6086bfb3597615d5d0c4e81a,208
Onondaga,Syracuse City PD,2019,12,6086bfb3597615d5d0c4e81b,11186
Ontario,Canandaigua City PD,2019,12,6086bfb3597615d5d0c4e81c,448
Ontario,Geneva City PD,2019,12,6086bfb3597615d5d0c4e81e,508
Ontario,Ontario County Park PD,2019,12,6086bfb3597615d5d0c4e81f,2
Ontario,Ontario County Sheriff,2019,12,6086bfb3597615d5d0c4e820,1476
Ontario,Ontario County State Police,2019,12,6086bfb3597615d5d0c4e821,502
Ontario,Phelps Vg PD,2019,7,6086bfb3597615d5d0c4e822,4
Ontario,Shortsville Vg PD,2019,12,6086bfb3597615d5d0c4e823,2
Orange,Blooming Grove Town PD,2019,12,6086bfb3597615d5d0c4e824,120
Orange,Chester Town PD,2019,12,6086bfb3597615d5d0c4e825,30
Orange,Chester Vg PD,2019,12,6086bfb3597615d5d0c4e826,32
Orange,Cornwall-on-Hudson Vg PD,2019,12,6086bfb3597615d5d0c4e827,32
Orange,Cornwall Town PD,2019,12,6086bfb3597615d5d0c4e828,18
Orange,Crawford Town PD,2019,12,6086bfb3597615d5d0c4e82a,130
Orange,Deerpark Town PD,2019,12,6086bfb3597615d5d0c4e82b,120
Orange,Florida Vg PD,2019,12,6086bfb3597615d5d0c4e82c,10
Orange,Goshen Town PD,2019,12,6086bfb3597615d5d0c4e82d,58
Orange,Goshen Vg PD,2019,12,6086bfb3597615d5d0c4e82e,62
Orange,Greenwood Lake Vg PD,2019,12,6086bfb3597615d5d0c4e82f,18
Orange,Harriman Vg PD,2019,12,6086bfb3597615d5d0c4e830,62
Orange,Highland Falls Vg PD,2019,12,6086bfb3597615d5d0c4e831,32
Orange,Highlands Town PD,2019,12,6086bfb3597615d5d0c4e832,14
Orange,Maybrook Vg PD,2019,12,6086bfb3597615d5d0c4e833,16
Orange,Middletown City PD,2019,12,6086bfb3597615d5d0c4e834,790
Orange,Monroe Vg PD,2019,12,6086bfb3597615d5d0c4e835,252
Orange,Montgomery Town PD,2019,12,6086bfb3597615d5d0c4e836,72
Orange,Montgomery Vg PD,2019,12,6086bfb3597615d5d0c4e837,26
Orange,Mount Hope Town PD,2019,12,6086bfb3597615d5d0c4e838,14
Orange,Newburgh City PD,2019,12,6086bfb3597615d5d0c4e839,1914
Orange,Newburgh Town PD,2019,12,6086bfb3597615d5d0c4e83a,1866
Orange,New Windsor Town PD,2019,12,6086bfb3597615d5d0c4e83b,598
Orange,Orange County MTA,2019,12,6086bfb3597615d5d0c4e83c,2
Orange,Orange County Park PD,2019,12,6086bfb3597615d5d0c4e83d,14
Orange,Orange County Sheriff,2019,12,6086bfb3597615d5d0c4e83e,16
Orange,Orange County State Police,2019,12,6086bfb3597615d5d0c4e83f,1292
Orange,Port Jervis City PD,2019,12,6086bfb3597615d5d0c4e840,348
Orange,Tuxedo Park Vg PD,2019,12,6086bfb3597615d5d0c4e841,4
Orange,Tuxedo Town PD,2019,12,6086bfb3597615d5d0c4e842,2
Orange,Walden Vg PD,2019,12,6086bfb3597615d5d0c4e843,76
Orange,Wallkill Town PD,2019,12,6086bfb3597615d5d0c4e844,1188
Orange,Warwick Town PD,2019,12,6086bfb3597615d5d0c4e845,172
Orange,Washingtonville Vg PD,2019,12,6086bfb3597615d5d0c4e846,42
Orange,Woodbury Town PD,2019,12,6086bfb3597615d5d0c4e847,926
Orleans,Albion Vg PD,2019,12,6086bfb3597615d5d0c4e848,334
Orleans,Holley Vg PD,2019,12,6086bfb3597615d5d0c4e84a,20
Orleans,Medina Vg PD,2019,12,6086bfb3597615d5d0c4e84b,204
Orleans,Orleans County Sheriff,2019,12,6086bfb3597615d5d0c4e84c,266
Orleans,Orleans County State Police,2019,12,6086bfb3597615d5d0c4e84d,148
